No.,Timecode In,Timecode Out,Subtitle
"241","00:17:17:15","00:17:22:07","(합창단)
♪ 울긋불긋 꽃 대궐 ♪"
"242","00:17:22:19","00:17:26:13","♪ 차린 동네 ♪"
"243","00:17:27:16","00:17:32:00","♪ 그 속에서 놀던 때가 ♪"
"244","00:17:32:02","00:17:34:01","♪ 그립습니다 ♪"
"245","00:17:34:03","00:17:36:06","너 여기 왜 있냐?
여기 내 자리인데"
"246","00:17:36:21","00:17:39:07","[끝나는 노래]
[박수 소리]"
"247","00:17:45:19","00:17:47:24","[아코디언 소리]"
"248","00:17:48:14","00:17:54:20","♪ 우리의 소원은 통일 ♪"
"249","00:17:56:10","00:18:02:00","(합창단)
♪ 꿈에도 소원은 통일 ♪"
"250","00:18:03:09","00:18:06:18","[계속되는 노래]
야, 일성아, 추일성"
"251","00:18:07:04","00:18:09:04","일성아
야, 인마!"
"252","00:18:09:06","00:18:10:14","(두만)
물 좀 달라고, 이 새끼야"
"253","00:18:10:16","00:18:12:05","야, 인마, 일성이"
"254","00:18:13:08","00:18:15:13","아, 일성이
저 귀머거리 새끼, 저..."
"255","00:18:16:04","00:18:18:07","(두만)
얘는 뭐, 아줌마를 좋아해"
"256","00:18:23:15","00:18:25:03","고마워"
"257","00:18:27:01","00:18:28:20","남조선에선"
"258","00:18:29:15","00:18:33:04","다른 나라 수령님의 존함을
기따위로 막 부르는 게 경우가?"
"259","00:18:37:22","00:18:40:12","나무젓가락으로
모가지 따는 거 본 적 없디?"
"260","00:18:40:14","00:18:41:22","[툭]"
"261","00:18:44:04","00:18:45:21","난 따본 적 있어"
"262","00:18:49:19","00:18:51:09","추 동무 이름"
"263","00:18:52:01","00:18:53:19","앞으로 조심하라"
"264","00:18:55:23","00:18:59:11","한 번만 더 우리 수령님
존함 갖고 농지거리하믄"
"265","00:19:00:18","00:19:02:12","(경섭)
기땐 니 모가지에
막 구멍 날 수 있어"
"266","00:19:03:09","00:19:05:03","알간?
[침 삼키는 두만]"
"267","00:19:08:12","00:19:11:00","[계속되는 노래]"
"268","00:19:14:20","00:19:17:23","- 제목이 다 사상으로 끝나는구먼
- 이리 오라우"
"269","00:19:20:16","00:19:23:19","선수들에 대한
특단의 조치를 내리기 전에"
"270","00:19:24:09","00:19:27:14","우리들부터 마음이
통해야 되지 않갔어?"
"271","00:19:27:16","00:19:30:06","당연한 이야기를 뭐 그리
심각하게 하십니까?"
"272","00:19:30:16","00:19:32:15","사내들끼리 뭐 있갔어?"
"273","00:19:33:05","00:19:34:04","한잔하자우"
"274","00:19:34:06","00:19:36:08","한민족의 정신은
술잔 속에 있죠"
"275","00:19:36:10","00:19:37:10","무리하디 말라우"
"276","00:19:37:12","00:19:40:07","제가 유일하게
탁구보다 잘하는 게 술입니다"
"277","00:19:40:09","00:19:42:09","또 유일하게 못 해본 게
오바이트고요"
"278","00:19:43:02","00:19:45:01","자!
[잔 부딪히는 소리]"
"279","00:19:45:19","00:19:47:03","[꿀꺽]"
"280","00:19:49:02","00:19:51:02","[꿀꺽꿀꺽]"
"281","00:19:52:05","00:19:54:19","아, 시원하네"
"282","00:19:55:07","00:19:56:10","계속하시죠"
"283","00:19:57:12","00:19:59:03","[장난스러운 음악]"
"284","00:20:00:23","00:20:03:21","(이 코치)
[어눌하게]
남쪽 고수들은 이렇게 먹습니다"
"285","00:20:03:23","00:20:05:04","자"
"286","00:20:07:17","00:20:08:23","(이 코치)
제가요"
"287","00:20:10:01","00:20:11:15","민족을 위해"
"288","00:20:12:13","00:20:15:13","역사적인 대업을 위해"
"289","00:20:16:18","00:20:19:17","나 이은일, 감독직"
"290","00:20:20:12","00:20:22:00","잠시"
"291","00:20:22:21","00:20:24:18","내려놓습니다"
"292","00:20:24:20","00:20:27:02","대범하게 의연하게"
"293","00:20:27:04","00:20:29:01","그렇디"
"294","00:20:29:03","00:20:30:10","일 한번 내보자우!"
"295","00:20:30:11","00:20:32:12","[잔 부딪히는 소리]
네, 콜!"
"296","00:20:34:14","00:20:36:14","갈수록 술이 깬다"
"297","00:20:40:10","00:20:41:13","[퍽]"
"298","00:20:47:00","00:20:48:15","[웃으며]
에미나이 새끼..."
"299","00:20:52:17","00:20:55:07","내 감독 내놔!"
