No.,Timecode In,Timecode Out,Subtitle
"270","00:23:49:04","00:23:50:23","‪[밤새 울음]‬
‪[가쁜 숨소리]‬"
"271","00:23:51:00","00:23:53:19","‪그냥 강 건너 우리 핏줄한테 돌아가요‬"
"272","00:23:53:21","00:23:56:05","‪(어린 아신) 아, 힘들게 잡은‬
‪모피도 다 뺏기고‬"
"273","00:23:56:07","00:23:58:10","‪위험한 밀정 노릇까지 해 주면서‬"
"274","00:23:59:16","00:24:01:19","‪아, 언제까지 무시당하면서 살 건데요‬"
"275","00:24:01:21","00:24:02:20","‪[입소리를 쩝 낸다]‬"
"276","00:24:05:10","00:24:06:16","‪(타합) 폐사군‬"
"277","00:24:06:18","00:24:10:10","‪저 땅은 우리 조상들이 살던 곳이었다‬"
"278","00:24:12:10","00:24:14:17","‪강 건너 헐벗은 벌판에서‬"
"279","00:24:14:19","00:24:17:14","‪배고픔과 약탈에 떨던 우리에게‬"
"280","00:24:17:16","00:24:19:23","‪조선의 왕이 내어 준 땅이었지‬"
"281","00:24:20:01","00:24:21:22","‪또한 관직을 내주고‬"
"282","00:24:22:21","00:24:24:20","‪세금도 면해 주었지‬"
"283","00:24:30:03","00:24:31:04","‪조선은‬"
"284","00:24:32:04","00:24:34:06","‪우리에게 은혜를 베풀었어‬"
"285","00:24:34:20","00:24:37:07","‪그 은혜를 배신할 순 없다‬"
"286","00:24:44:04","00:24:46:21","‪(어린 아신) 우리의 조상에겐‬
‪그랬을지 모르겠지만‬"
"287","00:24:46:23","00:24:49:04","‪지금은 모든 걸 다시 다 빼앗아 갔어요‬"
"288","00:24:52:10","00:24:53:21","‪(타합) 조금만 기다리면‬"
"289","00:24:54:12","00:24:56:00","‪우리도 관직을 받고‬"
"290","00:24:56:16","00:24:58:01","‪떳떳하게 살 수가 있어‬"
"291","00:24:58:04","00:24:59:19","‪[어린 아신의 가쁜 숨소리]‬"
"292","00:25:07:14","00:25:09:02","‪[타합의 힘주는 신음]‬"
"293","00:25:12:02","00:25:14:07","‪[타합의 가쁜 숨소리]‬"
"294","00:25:29:17","00:25:31:15","‪[새들이 지저귄다]‬"
"295","00:25:42:03","00:25:44:08","‪[아신 모의 떨리는 숨소리]‬"
"296","00:25:44:10","00:25:45:12","‪[부락민5의 한숨]‬"
"297","00:25:46:24","00:25:49:04","‪(부락민5) 아무래도 의원님을‬
‪모시고 와야 할 것 같아‬"
"298","00:25:50:14","00:25:51:21","‪(어린 아신) 아시잖아요‬"
"299","00:25:52:23","00:25:54:03","‪의원은 오지 않아요‬"
"300","00:25:54:20","00:25:55:20","‪[부락민5의 한숨]‬"
"301","00:25:57:02","00:25:58:09","‪(부락민5) 그럼 어떡하니‬"
"302","00:26:03:22","00:26:05:15","‪내가 올 때까지 엄마 곁을 지켜‬"
"303","00:26:08:13","00:26:10:21","‪(아신 동생) 누이, 빨리 와!‬"
"304","00:26:11:23","00:26:13:21","‪[바람이 솨 분다]‬"
"305","00:26:16:00","00:26:20:16","‪[아이들의 웃음]‬
‪(타합) [여진어]‬"
"306","00:26:20:18","00:26:26:13","‪(타합)‬"
"307","00:26:27:03","00:26:31:09","‪(타합)‬"
"308","00:26:31:11","00:26:32:13","‪[사람들의 놀라는 신음]‬"
"309","00:26:32:15","00:26:34:22","‪[사람들의 웃음]‬"
"310","00:26:46:06","00:26:47:09","‪[사람들의 야유]‬"
"311","00:26:47:12","00:26:48:13","‪(아이6)‬"
"312","00:26:59:01","00:27:00:22","‪[사람들의 야유]‬"
"313","00:27:01:15","00:27:03:17","‪[사람들의 웃음]‬"
"314","00:27:05:17","00:27:10:21","‪[사람들이 웅성거린다]‬
‪(타합)‬"
"315","00:27:10:24","00:27:12:08","‪[사람들의 야유]‬"
"316","00:27:12:10","00:27:15:01","‪(남자1)‬"
"317","00:27:15:20","00:27:16:24","‪[남자1의 탄성]‬"
"318","00:27:19:09","00:27:21:01","‪[남자1의 웃음]‬"
"319","00:27:22:02","00:27:23:06","‪[의미심장한 음악]‬"
"320","00:27:23:08","00:27:24:23","‪[남자1의 웃음]‬"
"321","00:27:39:15","00:27:41:13","‪[웃음]‬"
"322","00:27:44:00","00:27:45:10","‪[어린 아신의 가쁜 숨소리]‬
‪[무거운 음악]‬"
"323","00:27:53:11","00:27:54:14","‪[어린 아신의 가쁜 숨소리]‬"
"324","00:27:54:16","00:27:55:22","‪[물방울이 똑똑 떨어진다]‬"
"325","00:27:58:06","00:27:59:13","‪[나뭇가지를 탁 밟는다]‬"
"326","00:28:00:09","00:28:02:09","‪[어린 아신의 가쁜 숨소리]‬"
"327","00:28:10:20","00:28:11:19","‪[가쁜 숨소리]‬"
"328","00:28:17:10","00:28:19:10","‪[긴장되는 음악]‬"
"329","00:28:52:14","00:28:54:16","‪[의미심장한 효과음]‬"
"330","00:29:27:06","00:29:29:18","‪[꽹과리가 꽝꽝 울린다]‬
‪[몰이꾼들이 저마다 소리친다]‬"
"331","00:29:34:14","00:29:36:12","‪[무거운 음악]‬"
"332","00:29:38:18","00:29:41:01","‪(치록) [한국어] 이번 우리의 사냥터는‬
‪자작령이다‬"
"333","00:29:41:03","00:29:43:18","‪이곳과 이곳에서 몰이를 시작하고‬"
"334","00:29:43:20","00:29:48:00","‪추파진 군관들은 흩어져서‬
‪길목을 지키며 그 뒤를 쫓는다‬"
