No.,Timecode In,Timecode Out,Subtitle
"251","00:15:05:24","00:15:08:18","있다 아이요? 여자들 달달이 하는 거"
"252","00:15:10:12","00:15:12:13","[태오가 코를 훌쩍인다]
[형민의 한숨]"
"253","00:15:13:15","00:15:16:15","처음에 50대 남성, 이건 언제고?"
"254","00:15:17:13","00:15:18:12","어릴 때요"
"255","00:15:18:17","00:15:19:17","몇 살 때?"
"256","00:15:21:03","00:15:22:00","아나요?"
"257","00:15:22:02","00:15:22:24","뭐를?"
"258","00:15:23:13","00:15:25:12","더 이상 안 갈켜 준다고"
"259","00:15:25:19","00:15:26:16","와 이러노?"
"260","00:15:26:18","00:15:27:24","뭘 와 이래?"
"261","00:15:28:08","00:15:30:04","나머지는 헹님이 풀어야지"
"262","00:15:30:18","00:15:31:13","장난하나?"
"263","00:15:31:17","00:15:32:22","그렇다 아이요?"
"264","00:15:33:00","00:15:34:17","서로 주고받는 게 있어야지"
"265","00:15:34:19","00:15:37:15","큰 거 받았다 아이가?
5년이나 줄었는데"
"266","00:15:38:00","00:15:39:01","그거 갖고 뭐..."
"267","00:15:39:10","00:15:40:18","그러면 뭐, 인마"
"268","00:15:42:17","00:15:44:15","그, 색깔 변하는 안경 있지요"
"269","00:15:44:17","00:15:45:13","안경?"
"270","00:15:45:18","00:15:47:22","실내에서는 고마 유리인데"
"271","00:15:48:00","00:15:52:03","밖에 나가가 햇빛 보면
선글라스처럼 확 바뀌는 거"
"272","00:15:52:06","00:15:54:16","(태오)
도수 없는 거로
그거 하나만 갖다주이소"
"273","00:15:54:18","00:15:56:00","니가 그거 가지고 뭐 할라고?"
"274","00:15:56:03","00:15:59:13","아이참, 사람을 일곱이나 쥑였는데도"
"275","00:15:59:15","00:16:01:14","안에서 별로 안 먹어 준다 아이요?"
"276","00:16:02:17","00:16:04:19","그, 영치금도 좀 두둑이 넣어 주시고"
"277","00:16:05:00","00:16:07:15","(태오)
레깅스랑 빤쓰 좀 사다 주이소"
"278","00:16:07:17","00:16:09:09","- 앉아라
- (태오) 휠라 거로"
"279","00:16:09:11","00:16:10:19","(형민)
야, 앉아라"
"280","00:16:10:22","00:16:13:02","(태오)
아, 대가리 터질라 한다"
"281","00:16:13:04","00:16:15:18","아직 안 끝났잖아, 앉아라"
"282","00:16:15:20","00:16:17:16","야, 이 씨발 거야!"
"283","00:16:17:18","00:16:20:03","[무거운 음악]
사람 죽이는 게 쉽나! 어?"
"284","00:16:20:05","00:16:22:09","[태오가 씩씩댄다]"
"285","00:16:22:12","00:16:23:07","뭐?"
"286","00:16:23:09","00:16:25:08","(태오)
사, 사람 죽이는 게 쉽냐고!"
"287","00:16:25:11","00:16:28:18","[가슴을 탁 치며]
그때 생각하면 나도 힘들어 죽겠는데
와 계속 물어보노?"
"288","00:16:28:20","00:16:30:12","씨발 거, 마, 씨"
"289","00:16:30:14","00:16:32:06","[태오가 계속 씩씩댄다]"
"290","00:16:32:08","00:16:33:22","미칬나, 이 새끼가?"
"291","00:16:35:18","00:16:37:10","(태오)
아, 나 이러면 안 되는데"
"292","00:16:37:16","00:16:38:15","[태오의 힘겨운 신음]"
"293","00:16:40:07","00:16:42:02","미안해요, 헹님"
"294","00:16:44:05","00:16:45:05","[태오의 한숨]"
"295","00:16:48:11","00:16:49:14","[카드 인식음]
[문이 철컹 열린다]"
"296","00:16:52:13","00:16:54:08","[방문증을 탁 내려놓는다]
[태오가 머리를 퍽퍽 친다]"
"297","00:16:55:22","00:16:56:19","(태오)
아휴, 씨"
"298","00:16:57:12","00:17:00:01","닝기미야, 닝기미야"
"299","00:17:00:12","00:17:01:11","[카드 인식음]"
"300","00:17:01:14","00:17:03:21","[무거운 음악]"
"301","00:17:20:23","00:17:23:06","(관리인1)
그건예 감시용입니다, 감시용"
"302","00:17:25:03","00:17:27:08","아, 진짜 별의별 일이 다 있습니다"
"303","00:17:27:14","00:17:30:08","자살할라는 놈, 쓰레기 버리러 오는 놈"
"304","00:17:30:10","00:17:32:06","술 취해 가지고 오줌 싸고 똥 싸고"
"305","00:17:32:19","00:17:34:09","근데 저게 녹화가 안 된다고요?"
"306","00:17:34:16","00:17:35:14","예"
